character,sign,node,isImposterBranch,line_id,text
Scammer,TEETH,Scammer_Teeth,False,line:Scammer_Teeth_01021e0,Scammer: Teeth I can do.
Scammer,TEETH,Scammer_Teeth,False,line:Scammer_Teeth_04415f2,Scammer: My homie was a dentist.
Scammer,TEETH,Scammer_Teeth,False,line:Scammer_Teeth_065a7fe,Scammer: Guess what? They knocked his fucking teeth out! HAHAHA!
Scammer,TEETH,Scammer_Teeth,False,line:Scammer_Teeth_0e91224,"Scammer: Oh, you wanna see them. Aight..."
Scammer,TEETH,Scammer_Teeth,False,line:Scammer_Teeth_00494bf,Scammer: ...
Scammer,AURAPHOTO,Scammer_Photo,True,line:Scammer_Photo_0d4a7e4,Scammer: Wanna snap a pic together? Aight.
Scammer,AURAPHOTO,Scammer_Photo,True,line:Scammer_Photo_06c5bc3,"Scammer: I'm pretty sensitive to light, f'real."
Scammer,AURAPHOTO,Scammer_Photo,True,line:Scammer_Photo_0681c91,Scammer: ...
Scammer,ARMPIT,Scammer_Armpit,False,line:Scammer_Armpit_0ab714f,Scammer: Da fuuuck...
Scammer,ARMPIT,Scammer_Armpit,False,line:Scammer_Armpit_05cff92,"Scammer: You picked a freaky hustle this time, douchebag."
Scammer,ARMPIT,Scammer_Armpit,False,line:Scammer_Armpit_0f5cd93,Scammer: ...
Scammer,EAR,Scammer_Ears,False,line:Scammer_Ears_057eef8,"Scammer: Hey, hands off my hustle, bro!"
Scammer,EAR,Scammer_Ears,False,line:Scammer_Ears_065972d,"Scammer: You take a peek, tell 'em they've got a Visitor Spirit in 'em, then charge 'em crazy cash to keep your mouth shut. Boom!"
Scammer,EAR,Scammer_Ears,False,line:Scammer_Ears_0a30826,"Scammer: I'm down with it, cause we're bros, bro. But don't try to pull none of that sus shit on me, yeah?"
Scammer,EAR,Scammer_Ears,False,line:Scammer_Ears_054f0ed,Scammer: ...
Sexy,EYE,FatalDame_Eyes,False,line:FatalDame_Eyes_0b721bf,FatalDame: Eyes can give away a lot about how a person thinks.
Sexy,EYE,FatalDame_Eyes,False,line:FatalDame_Eyes_09ed39a,FatalDame: ...
Sexy,HANDS,FatalDame_Hands,False,line:FatalDame_Hands_0ddd147,FatalDame: They say nothing compares to holding the hands of someone you love...
Sexy,HANDS,FatalDame_Hands,False,line:FatalDame_Hands_073c8ee,FatalDame: ...
Sexy,TEETH,FatalDame_Teeth,False,line:FatalDame_Teeth_0b9e053,FatalDame: Do you like what you see?
Sexy,TEETH,FatalDame_Teeth,False,line:FatalDame_Teeth_07b8e0e,FatalDame: ...
Sexy,AURAPHOTO,FatalDame_Photo,False,line:FatalDame_Photo_08e442f,"FatalDame: Sorry, baby... I'm tired of posing..."
Sexy,AURAPHOTO,FatalDame_Photo,False,line:FatalDame_Photo_023a6ae,"FatalDame: Let's move on to some more...physical...checks, shall we?"
Sexy,AURAPHOTO,FatalDame_Photo,False,line:FatalDame_Photo_009f8e6,FatalDame: ...
Sexy,ARMPIT,FatalDame_Armpit,False,line:FatalDame_Armpit_07e92f9,"FatalDame: Of course, baby. I can't never refuse you..."
Sexy,ARMPIT,FatalDame_Armpit,False,line:FatalDame_Armpit_0990672,FatalDame: …
Sexy,EAR,FatalDame_Ears,False,line:FatalDame_Ears_031b72d,"FatalDame: Mm, is this your fetish, baby?"
Sexy,EAR,FatalDame_Ears,False,line:FatalDame_Ears_0902806,FatalDame: Tell me...I don't mind.
Sexy,EAR,FatalDame_Ears,False,line:FatalDame_Ears_0cc9d0d,FatalDame: ...
Sirin,EYE,Sirin_Eyes,False,line:Sirin_Eyes_066254e,Sirin: My sister and I have similar eyes.
Sirin,EYE,Sirin_Eyes,False,line:Sirin_Eyes_0323016,Sirin: ...
Sirin,HANDS,Sirin_Hands,False,line:Sirin_Hands_0110335,Sirin: My sister helps me.
Sirin,HANDS,Sirin_Hands,False,line:Sirin_Hands_0c7510b,Sirin: ...
Sirin,TEETH,Sirin_Teeth,False,line:Sirin_Teeth_02994b0,Sirin: Take a look.
Sirin,TEETH,Sirin_Teeth,False,line:Sirin_Teeth_0a763ee,Sirin: ...
Sirin,AURAPHOTO,Sirin_Photo,False,line:Sirin_Photo_0e3750e,Sirin: I don't care if anything's left after.
Sirin,AURAPHOTO,Sirin_Photo,False,line:Sirin_Photo_0ab293e,Sirin: Do whatever you think you should.
Sirin,AURAPHOTO,Sirin_Photo,False,line:Sirin_Photo_0c6b19c,Sirin: ...
Sirin,ARMPIT,Sirin_Armpit,False,line:Sirin_Armpit_024ae43,Sirin: My sister shaves my armpits. She takes care of me.
Sirin,ARMPIT,Sirin_Armpit,False,line:Sirin_Armpit_0dfcdda,Sirin: ...
Sirin,EAR,Sirin_Ears,True,line:Sirin_Ears_0ae3e21,Sirin: All I have left is an earring.
Sirin,EAR,Sirin_Ears,True,line:Sirin_Ears_0108984,Sirin: It reminds me of my parents.
Sirin,EAR,Sirin_Ears,True,line:Sirin_Ears_0387720,Sirin: ...
TaxiDriver,EYE,TaxiDriver_Eyes,True,line:TaxiDriver_Eyes_0539502,TaxiDriver: My eyes are always tired. Hard to keep 'em shut though.
TaxiDriver,EYE,TaxiDriver_Eyes,True,line:TaxiDriver_Eyes_0034d83,TaxiDriver: ...
TaxiDriver,EYE,TaxiDriver_Eyes,True,line:TaxiDriver_Eyes_0f4269f,"TaxiDriver: I'm just used to... watchin' everything. Who's drivin' behind me, who's starin', who's stayin' eerily quiet..."
TaxiDriver,EYE,TaxiDriver_Eyes,True,line:TaxiDriver_Eyes_03e6b45,TaxiDriver: Work habits. Can't shake 'em. So I kinda got insomnia now.
TaxiDriver,EYE,TaxiDriver_Eyes,True,line:TaxiDriver_Eyes_00e1d79,TaxiDriver: ...
TaxiDriver,HANDS,TaxiDriver_Hands,True,line:TaxiDriver_Hands_0d7afd4,"TaxiDriver: Alright... They ain't exactly pretty, though."
TaxiDriver,HANDS,TaxiDriver_Hands,True,line:TaxiDriver_Hands_00d746c,TaxiDriver: ...
TaxiDriver,TEETH,TaxiDriver_Teeth,True,line:TaxiDriver_Teeth_0a70d1d,"TaxiDriver: Teeth are just teeth, you know? Nothin' special."
TaxiDriver,TEETH,TaxiDriver_Teeth,True,line:TaxiDriver_Teeth_06dde98,TaxiDriver: I always kinda kept an eye on mine. Even whitened 'em when I was a kid.
TaxiDriver,TEETH,TaxiDriver_Teeth,True,line:TaxiDriver_Teeth_0816952,TaxiDriver: ...
TaxiDriver,AURAPHOTO,TaxiDriver_Photo,False,line:TaxiDriver_Photo_0e84785,"TaxiDriver: Go on, man. I'm ready."
TaxiDriver,AURAPHOTO,TaxiDriver_Photo,False,line:TaxiDriver_Photo_0bcf126,TaxiDriver: ...
TaxiDriver,ARMPIT,TaxiDriver_Armpit,False,line:TaxiDriver_Armpit_0bab3ec,"TaxiDriver: Nothin' special about 'em, really."
TaxiDriver,ARMPIT,TaxiDriver_Armpit,False,line:TaxiDriver_Armpit_09b6314,TaxiDriver: ...
TaxiDriver,EAR,TaxiDriver_Ears,False,line:TaxiDriver_Ears_007d354,TaxiDriver: My ears? They're just like anybody else's. Nothin' interestin' about 'em.
TaxiDriver,EAR,TaxiDriver_Ears,False,line:TaxiDriver_Ears_02c132b,TaxiDriver: ...
Teacher,EYE,Teacher_Eyes,False,line:Teacher_Eyes_02ac586,Teacher: Look...
Teacher,EYE,Teacher_Eyes,False,line:Teacher_Eyes_01c4232,Teacher: ...
Teacher,HANDS,Teacher_Hands,False,line:Teacher_Hands_017e74c,Teacher: Here...
Teacher,HANDS,Teacher_Hands,False,line:Teacher_Hands_0db89f2,Teacher: ...
Teacher,TEETH,Teacher_Teeth,False,line:Teacher_Teeth_08fc9f3,Teacher: See?
Teacher,TEETH,Teacher_Teeth,False,line:Teacher_Teeth_0e9968d,Teacher: ...
Teacher,AURAPHOTO,Teacher_Photo,False,line:Teacher_Photo_031997e,"Teacher: Fine, if you must..."
Teacher,AURAPHOTO,Teacher_Photo,False,line:Teacher_Photo_09e57da,Teacher: ...
Teacher,ARMPIT,Teacher_Armpit,False,line:Teacher_Armpit_06da366,Teacher: Are... Are you sure this is really necessary? These confounded signs...
Teacher,ARMPIT,Teacher_Armpit,False,line:Teacher_Armpit_021840b,Teacher: ...
Teacher,EAR,Teacher_Ears,False,line:Teacher_Ears_060fd4e,Teacher: ...
Teacher,EAR,Teacher_Ears,False,line:Teacher_Ears_030d2af,Teacher: ...
Theorist,EYE,Theorist_Eyes,False,line:Theorist_Eyes_0da10f7,"Theorist: Ah, the eyes. Yes, of course."
Theorist,EYE,Theorist_Eyes,False,line:Theorist_Eyes_0c282cd,Theorist: …
Theorist,HANDS,Theorist_Hands,True,line:Theorist_Hands_09793ad,Theorist: Sure.
Theorist,HANDS,Theorist_Hands,True,line:Theorist_Hands_0245f2d,Theorist: ...
Theorist,TEETH,Theorist_Teeth,True,line:Theorist_Teeth_046ce8f,Theorist: Here.
Theorist,TEETH,Theorist_Teeth,True,line:Theorist_Teeth_093cc81,Theorist: ...
Theorist,AURAPHOTO,Theorist_Photo,False,line:Theorist_Photo_044905e,Theorist: A photo?
Theorist,AURAPHOTO,Theorist_Photo,False,line:Theorist_Photo_0b2a89d,Theorist: …
Theorist,ARMPIT,Theorist_Armpit,False,line:Theorist_Armpit_0359fd6,"Theorist: Armpits, you say? ...Now that's unusual."
Theorist,ARMPIT,Theorist_Armpit,False,line:Theorist_Armpit_00594ee,Theorist: …
Theorist,EAR,Theorist_Ears,True,line:Theorist_Ears_0437fcd,"Theorist: Ears? Ah, I see."
Theorist,EAR,Theorist_Ears,True,line:Theorist_Ears_0e23cb0,Theorist: …
Tough,EYE,Tough_Eyes,False,line:Tough_Eyes_0fce340,Tough: I've seen a lot of shit in my life.
Tough,EYE,Tough_Eyes,False,line:Tough_Eyes_0849ecc,"Tough: I'm sure it's all right there, if you care to look."
Tough,EYE,Tough_Eyes,False,line:Tough_Eyes_0f5c4bb,Tough: …
Tough,HANDS,Tough_Hands,False,line:Tough_Hands_098c9c6,Tough: I like feeling pretty.
Tough,HANDS,Tough_Hands,False,line:Tough_Hands_0228cff,"Tough: Nobody ever says it to me, but it’s nice to feel that way for myself."
Tough,HANDS,Tough_Hands,False,line:Tough_Hands_0f34c93,Tough: …
Tough,TEETH,Tough_Teeth,False,line:Tough_Teeth_040efd8,"Tough: My canines stick out, they've been that way since I was a kid."
Tough,TEETH,Tough_Teeth,False,line:Tough_Teeth_0f7f77b,Tough: I got teased for it a lot. Not anymore.
Tough,TEETH,Tough_Teeth,False,line:Tough_Teeth_0c955f1,Tough: …
Tough,AURAPHOTO,Tough_Photo,False,line:Tough_Photo_0718853,"Tough: I don’t take pictures often. But sure, let’s see what comes out."
Tough,AURAPHOTO,Tough_Photo,False,line:Tough_Photo_068c147,Tough: …
Tough,EAR,Tough_Ears,False,line:Tough_Ears_02d1701,"Tough: Just got my ears pierced, actually."
Tough,EAR,Tough_Ears,False,line:Tough_Ears_0936760,Tough: …
Tourist,EYE,Tourist_Eyes,True,line:Tourist_Eyes_01bf0b4,Tourist: My eyes? No problem.
Tourist,EYE,Tourist_Eyes,True,line:Tourist_Eyes_0a6f3fa,Tourist: …
Tourist,HANDS,Tourist_Hands,True,line:Tourist_Hands_028e249,Tourist: My hands? You're looking for some kind of rash?
Tourist,HANDS,Tourist_Hands,True,line:Tourist_Hands_073f97e,Tourist: …
Tourist,TEETH,Tourist_Teeth,False,line:Tourist_Teeth_0aceaa6,Tourist: You mean…teeth can show if I caught the virus?
Tourist,TEETH,Tourist_Teeth,False,line:Tourist_Teeth_0190f4d,Tourist: …
Tourist,TEETH,Tourist_Teeth,False,line:Tourist_Teeth_067a841,"Tourist: Well, if it helps…"
Tourist,TEETH,Tourist_Teeth,False,line:Tourist_Teeth_0f83af8,Tourist: …
Tourist,AURAPHOTO,Tourist_Photo,True,line:Tourist_Photo_05b48a7,Tourist: Is that some kind of government tech to detect infections?
Tourist,AURAPHOTO,Tourist_Photo,True,line:Tourist_Photo_0d4ed26,"Tourist: If that's what this is, I'm happy to try it."
Tourist,AURAPHOTO,Tourist_Photo,True,line:Tourist_Photo_077ab4c,Tourist: …
Tourist,ARMPIT,Tourist_Armpit,False,line:Tourist_Armpit_0c4c542,Tourist: What?
Tourist,ARMPIT,Tourist_Armpit,False,line:Tourist_Armpit_00b93e9,Tourist: …
Tourist,ARMPIT,Tourist_Armpit,False,line:Tourist_Armpit_01720c6,Tourist: …
Tourist,EAR,Tourist_Ears,False,line:Tourist_Ears_079e44c,"Tourist: Oh, that makes sense. What if the virus spreads through the ear canal?"
Tourist,EAR,Tourist_Ears,False,line:Tourist_Ears_0c630d1,Tourist: …
Unstable,EYE,Unstable_Eyes,False,line:Unstable_Eyes_072298c,"Unstable: I saw the report. The eyes should be a kinda dark, murky green."
Unstable,EYE,Unstable_Eyes,False,line:Unstable_Eyes_0c96234,"Unstable: Don’t mix it up though, there’s lots of types of green in the world these days."
Unstable,EYE,Unstable_Eyes,False,line:Unstable_Eyes_0947067,Unstable: …
Unstable,HANDS,Unstable_Hands,True,line:Unstable_Hands_0228e92,"Unstable: I kinda get itchy a lot, like ants running all over... Ha."
Unstable,HANDS,Unstable_Hands,True,line:Unstable_Hands_0967649,"Unstable: Don't think I've been picking at anything, so my hands should be fine."
Unstable,HANDS,Unstable_Hands,True,line:Unstable_Hands_01983c1,Unstable: ...
Unstable,TEETH,Unstable_Teeth,True,line:Unstable_Teeth_0ea7d61,Unstable: Did I tell you I can taste Enerjeka even when I’m not drinking it?
Unstable,TEETH,Unstable_Teeth,True,line:Unstable_Teeth_060e928,Unstable: Feels like it's made of some mad chemicals.
Unstable,TEETH,Unstable_Teeth,True,line:Unstable_Teeth_0ca5f4b,"Unstable: But who cares, right?"
Unstable,TEETH,Unstable_Teeth,True,line:Unstable_Teeth_0f808e9,Unstable: …
Unstable,AURAPHOTO,Unstable_Photo,False,line:Unstable_Photo_072a783,Unstable: I only ever got my pictures taken at parties.
Unstable,AURAPHOTO,Unstable_Photo,False,line:Unstable_Photo_0128d5d,Unstable: People don’t really throw parties anymore. Or maybe they just don’t invite me. Ha.
Unstable,AURAPHOTO,Unstable_Photo,False,line:Unstable_Photo_0bbc708,Unstable: …
Unstable,ARMPIT,Unstable_Armpit,False,line:Unstable_Armpit_05c6d63,"Unstable: Ah, the only sign that makes sense."
Unstable,ARMPIT,Unstable_Armpit,False,line:Unstable_Armpit_059ab57,Unstable: …
Unstable,EAR,Unstable_Ears,False,line:Unstable_Ears_021926d,"Unstable: Fine, why not."
Unstable,EAR,Unstable_Ears,False,line:Unstable_Ears_077bd09,Unstable: …
Wheelchair,EYE,Wheelchair_Eyes,False,line:Wheelchair_Eyes_02b0330,Wheelchair: Where do you want me to look? Right at you?
Wheelchair,EYE,Wheelchair_Eyes,False,line:Wheelchair_Eyes_0d21171,Wheelchair:...
Wheelchair,HANDS,Wheelchair_Hands,True,line:Wheelchair_Hands_04505ed,"Wheelchair: Hey, I'm just grateful I still even HAVE hands."
Wheelchair,HANDS,Wheelchair_Hands,True,line:Wheelchair_Hands_04dfb8c,"Wheelchair: If I didn't, I wouldn't be able to race!"
Wheelchair,HANDS,Wheelchair_Hands,True,line:Wheelchair_Hands_0409ace,Wheelchair:...
Wheelchair,TEETH,Wheelchair_Teeth,True,line:Wheelchair_Teeth_0f1f749,"Wheelchair: Here, take a look."
Wheelchair,TEETH,Wheelchair_Teeth,True,line:Wheelchair_Teeth_0f16e5f,Wheelchair: ...
Wheelchair,AURAPHOTO,Wheelchair_Photo,False,line:Wheelchair_Photo_0c772bc,Wheelchair: You wanna take a photo of me?
Wheelchair,AURAPHOTO,Wheelchair_Photo,False,line:Wheelchair_Photo_0ea3139,"Wheelchair: Not really the biggest fan of being photographed, but whatever."
Wheelchair,AURAPHOTO,Wheelchair_Photo,False,line:Wheelchair_Photo_0070fc5,Wheelchair: ...
Wheelchair,ARMPIT,Wheelchair_Armpit,False,line:Wheelchair_Armpit_04a006a,Wheelchair: Huh?
Wheelchair,ARMPIT,Wheelchair_Armpit,False,line:Wheelchair_Armpit_06fdd41,"Wheelchair: Sure thing, I guess... HAHAHAHA, okay, damn, that's good!"
Wheelchair,ARMPIT,Wheelchair_Armpit,False,line:Wheelchair_Armpit_06bc294,Wheelchair:...
Wheelchair,EAR,Wheelchair_Ears,True,line:Wheelchair_Ears_0f570f2,"Wheelchair: So you picked up that broadcast, too?"
Wheelchair,EAR,Wheelchair_Ears,True,line:Wheelchair_Ears_0ab2c96,Wheelchair: ...
Wheelchair,EAR,Wheelchair_Ears,True,line:Wheelchair_Ears_044904f,Wheelchair: ...
Wheelchair,EAR,Wheelchair_Ears,True,line:Wheelchair_Ears_029dd06,"Wheelchair: Well, yeah. What? Yeah?"
Wheelchair,EAR,Wheelchair_Ears,True,line:Wheelchair_Ears_0fb5b4a,"Wheelchair: ...Wait, you didn't?"
Wheelchair,EAR,Wheelchair_Ears,True,line:Wheelchair_Ears_061ab27,Wheelchair: ...
Widow,EYE,Widow_Eyes,False,line:Widow_Eyes_028b9bc,Widow: What are you looking for? Redness?
Widow,EYE,Widow_Eyes,False,line:Widow_Eyes_0e75924,Widow: If you must...
Widow,EYE,Widow_Eyes,False,line:Widow_Eyes_009a0a5,Widow: ...
Widow,HANDS,Widow_Hands,False,line:Widow_Hands_0a13908,Widow: Hands...? One second.
Widow,HANDS,Widow_Hands,False,line:Widow_Hands_02f2db4,Widow: They're worn out from carrying the one they refused to save.
Widow,HANDS,Widow_Hands,False,line:Widow_Hands_066cab7,Widow: ...
Widow,TEETH,Widow_Teeth,False,line:Widow_Teeth_0c45747,Widow: What?
Widow,TEETH,Widow_Teeth,False,line:Widow_Teeth_05a6004,Widow: Um... Okay.
Widow,TEETH,Widow_Teeth,False,line:Widow_Teeth_05c0434,Widow: ...
Widow,AURAPHOTO,Widow_Photo,False,line:Widow_Photo_04d4c05,"Widow: No one helped me save my husband, and now..."
Widow,AURAPHOTO,Widow_Photo,False,line:Widow_Photo_0d30fbf,Widow: YOU WANT TO MEMORIALIZE HIS DEATH?
Widow,AURAPHOTO,Widow_Photo,False,line:Widow_Photo_0e3ec53,Widow: ...
Widow,AURAPHOTO,Widow_Photo,False,line:Widow_Photo_0e2b98e,Widow: I have no words left.
Widow,AURAPHOTO,Widow_Photo,False,line:Widow_Photo_06bb696,Widow: Just do what you want and leave me alone.
Widow,AURAPHOTO,Widow_Photo,False,line:Widow_Photo_0fe9f49,Widow: ...
Widow,ARMPIT,Widow_Armpit,False,line:Widow_Armpit_05c996d,Widow: Are you insane?
Widow,ARMPIT,Widow_Armpit,False,line:Widow_Armpit_0732501,"Widow: Please tell me, ARE YOU INSANE?!"
Widow,ARMPIT,Widow_Armpit,False,line:Widow_Armpit_0172de8,"Widow: If those devils told you to jump off a cliff, would you be the first over the edge?"
Widow,ARMPIT,Widow_Armpit,False,line:Widow_Armpit_06f931f,Widow: You... For fuck's— I have no words.
Widow,ARMPIT,Widow_Armpit,False,line:Widow_Armpit_087c76b,Widow: ...
Widow,EAR,Widow_Ears,False,line:Widow_Ears_073b82e,Widow: What do you want from me?
Widow,EAR,Widow_Ears,False,line:Widow_Ears_069a9d9,Widow: ...
Widow,EAR,Widow_Ears_Gun,False,line:Widow_Ears_Gun_088b17c,Widow: Really? You'd go that far...?
Widow,EAR,Widow_Ears_Gun,False,line:Widow_Ears_Gun_0bcd32e,Widow: I don't know what to tell you.
Widow,EAR,Widow_Ears_Gun,False,line:Widow_Ears_Gun_0690ff2,Widow: ...
Wifefema,EYE,Wifefema_Eyes,True,line:Wifefema_Eyes_036c54c,Wifefema: It's so damn dry here... That's why I'm blinking a lot.
Wifefema,EYE,Wifefema_Eyes,True,line:Wifefema_Eyes_0d552ef,Wifefema: ...
Wifefema,HANDS,Wifefema_Hands,False,line:Wifefema_Hands_0bba680,Wifefema: Sure.
Wifefema,HANDS,Wifefema_Hands,False,line:Wifefema_Hands_0b2c718,Wifefema: ...
Wifefema,TEETH,Wifefema_Teeth,False,line:Wifefema_Teeth_0456da6,Wifefema: Here.
Wifefema,TEETH,Wifefema_Teeth,False,line:Wifefema_Teeth_05dd7a1,Wifefema: ...
Wifefema,AURAPHOTO,Wifefema_Photo,False,line:Wifefema_Photo_0bd28cb,"Wifefema: If you insist... Just don't go showin' my hubby, now."
Wifefema,AURAPHOTO,Wifefema_Photo,False,line:Wifefema_Photo_0214c50,Wifefema: ...
Wifefema,ARMPIT,Wifefema_Armpit,True,line:Wifefema_Armpit_03d68e4,"Wifefema: You can put that look back in your pocket, mister. You asked for it!"
Wifefema,ARMPIT,Wifefema_Armpit,True,line:Wifefema_Armpit_0ac1091,Wifefema: ...
Wifefema,EAR,Wifefema_Ears,False,line:Wifefema_Ears_036641b,"Here, take a look."
Wifefema,EAR,Wifefema_Ears,False,line:Wifefema_Ears_0e4c32a,Wifefema: ...
Wolfhound,EYE,Wolfhound_Eyes,False,line:Wolfhound_Eyes_025e91c,Wolfhound: Looking to find a stranger in me? Eh?
Wolfhound,EYE,Wolfhound_Eyes,False,line:Wolfhound_Eyes_010b744,Wolfhound: Not afraid you'll see yourself in there?
Wolfhound,EYE,Wolfhound_Eyes,False,line:Wolfhound_Eyes_0d5a77e,Wolfhound: ...
Wolfhound,HANDS,Wolfhound_Hands,False,line:Wolfhound_Hands_08d7cb0,"Wolfhound: Yeah, they ain't clean. Killed some mug just the other day, actually."
Wolfhound,HANDS,Wolfhound_Hands,False,line:Wolfhound_Hands_025fcf5,"Wolfhound: They tried to kill me first, mate. Like I'd just stand there waitin' like a muppet."
Wolfhound,HANDS,Wolfhound_Hands,False,line:Wolfhound_Hands_025ccbc,"Wolfhound: Some freeze, some run."
Wolfhound,HANDS,Wolfhound_Hands,False,line:Wolfhound_Hands_0a0174b,"Wolfhound: Me? I hit back, sunshine."
Wolfhound,HANDS,Wolfhound_Hands,False,line:Wolfhound_Hands_0d9a506,Wolfhound: ...
Wolfhound,TEETH,Wolfhound_Teeth,False,line:Wolfhound_Teeth_0c6f2f7,"Wolfhound: Careful now, sunshine."
Wolfhound,TEETH,Wolfhound_Teeth,False,line:Wolfhound_Teeth_03d8e55,Wolfhound: Get too close and I'll have to sink these teeth right into your neck.
Wolfhound,TEETH,Wolfhound_Teeth,False,line:Wolfhound_Teeth_04d5c89,Wolfhound: ...
Wolfhound,AURAPHOTO,Wolfhound_Photo,True,line:Wolfhound_Photo_0aabc04,"Wolfhound: I don't appreciate bein' photographed, sunshine."
Wolfhound,AURAPHOTO,Wolfhound_Photo,True,line:Wolfhound_Photo_0cf41b5,"Wolfhound: If I find out those photos've ended up anywhere but the rubbish, you and me'll be 'aving words."
Wolfhound,AURAPHOTO,Wolfhound_Photo,True,line:Wolfhound_Photo_04a2740,Wolfhound: Got it?
Wolfhound,AURAPHOTO,Wolfhound_Photo,True,line:Wolfhound_Photo_0344fb0,Wolfhound: ...
Wolfhound,ARMPIT,Wolfhound_Armpit,True,line:Wolfhound_Armpit_09a7b1c,"Wolfhound: That, I don't respect, sunshine. And I'll remember it."
Wolfhound,ARMPIT,Wolfhound_Armpit,True,line:Wolfhound_Armpit_0057b1a,Wolfhound: ...
Wolfhound,EAR,Wolfhound_Ears,False,line:Wolfhound_Ears_05455e1,"Wolfhound: What next? ""My, what big teeth you 'ave!"" This is mental."
Wolfhound,EAR,Wolfhound_Ears,False,line:Wolfhound_Ears_0d040f1,Wolfhound: ...
